
@relation python_mistakes

@attribute commit_message string
@attribute additions numeric
@attribute deletions numeric
@attribute changes numeric
@attribute actual_changes string
@attribute attribute_TAB numeric
@attribute attribute_NEWLINE numeric
@attribute attribute_CARRIAGE_RETURN numeric
@attribute attribute_EXCLAMATION_MARK numeric
@attribute attribute_QUOTATION_MARK numeric
@attribute attribute_NUMBER_SIGN numeric
@attribute attribute_DOLLAR_SIGN numeric
@attribute attribute_PERCENT_SIGN numeric
@attribute attribute_AMPERSAND numeric
@attribute attribute_APOSTROPHE numeric
@attribute attribute_LEFT_PARENTHESIS numeric
@attribute attribute_RIGHT_PARENTHESIS numeric
@attribute attribute_ASTERISK numeric
@attribute attribute_PLUS_SIGN numeric
@attribute attribute_COMMA numeric
@attribute attribute_HYPHEN-MINUS numeric
@attribute attribute_FULL_STOP numeric
@attribute attribute_SOLIDUS numeric
@attribute attribute_DIGIT_ZERO numeric
@attribute attribute_DIGIT_ONE numeric
@attribute attribute_DIGIT_TWO numeric
@attribute attribute_DIGIT_THREE numeric
@attribute attribute_DIGIT_FOUR numeric
@attribute attribute_DIGIT_FIVE numeric
@attribute attribute_DIGIT_SIX numeric
@attribute attribute_DIGIT_SEVEN numeric
@attribute attribute_DIGIT_EIGHT numeric
@attribute attribute_DIGIT_NINE numeric
@attribute attribute_COLON numeric
@attribute attribute_SEMICOLON numeric
@attribute attribute_LESS-THAN_SIGN numeric
@attribute attribute_EQUALS_SIGN numeric
@attribute attribute_GREATER-THAN_SIGN numeric
@attribute attribute_QUESTION_MARK numeric
@attribute attribute_COMMERCIAL_AT numeric
@attribute attribute_LEFT_SQUARE_BRACKET numeric
@attribute attribute_REVERSE_SOLIDUS numeric
@attribute attribute_RIGHT_SQUARE_BRACKET numeric
@attribute attribute_CIRCUMFLEX_ACCENT numeric
@attribute attribute_LOW_LINE numeric
@attribute attribute_GRAVE_ACCENT numeric
@attribute attribute_LEFT_CURLY_BRACKET numeric
@attribute attribute_VERTICAL_LINE numeric
@attribute attribute_RIGHT_CURLY_BRACKET numeric
@attribute attribute_TILDE numeric
@attribute LETTERS_CHANGED numeric
@attribute class {yes, no}

@data
'Added method for checking if LimitedTypeList is in correct shape', 36, 1, 1431, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE APOSTROPHE LimitedTypeListRDC APOSTROPHE COMMA SPACE APOSTROPHE LimitedTypeListRDS APOSTROPHE COMMA SPACE APOSTROPHE LoggerLimitedTypeListRDS APOSTROPHE RIGHT_SQUARE_BRACKET NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE APOSTROPHE LimitedTypeListRDC APOSTROPHE COMMA SPACE APOSTROPHE LimitedTypeListRDS APOSTROPHE COMMA SPACE APOSTROPHE LoggerLimitedTypeListRDS APOSTROPHE COMMA NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE APOSTROPHE inspect LOW_LINE list LOW_LINE attrs APOSTROPHE RIGHT_SQUARE_BRACKET NEWLINE def SPACE inspect LOW_LINE list LOW_LINE attrs LEFT_PARENTHESIS var COMMA SPACE nDepth COMMA SPACE wantedType COMMA SPACE tree LOW_LINE types SPACE EQUALS_SIGN SPACE LEFT_PARENTHESIS list COMMA tuple RIGHT_PARENTHESIS COMMA SPACE dim SPACE EQUALS_SIGN SPACE None COMMA SPACE name SPACE EQUALS_SIGN SPACE QUOTATION_MARK QUOTATION_MARK SPACE RIGHT_PARENTHESIS COLON NEWLINE SPACE SPACE QUOTATION_MARK QUOTATION_MARK QUOTATION_MARK NEWLINE SPACE SPACE Check SPACE if SPACE list SPACE can SPACE be SPACE set SPACE into SPACE a SPACE LimitedTypeList SPACE of SPACE LESS-THAN_SIGN wantedType GREATER-THAN_SIGN SPACE at SPACE the SPACE depth NEWLINE SPACE SPACE LESS-THAN_SIGN nDepth GREATER-THAN_SIGN FULL_STOP NEWLINE SPACE SPACE NEWLINE SPACE SPACE Also SPACE make SPACE sure SPACE that SPACE its SPACE dimension SPACE is SPACE LESS-THAN_SIGN dim GREATER-THAN_SIGN COMMA SPACE otherwise SPACE spam SPACE it SPACE to SPACE LESS-THAN_SIGN dim GREATER-THAN_SIGN SPACE if SPACE its NEWLINE SPACE SPACE previous SPACE size SPACE was SPACE DIGIT_ONE FULL_STOP NEWLINE NEWLINE SPACE SPACE Use SPACE LESS-THAN_SIGN name GREATER-THAN_SIGN SPACE to SPACE dimension SPACE name FULL_STOP NEWLINE SPACE SPACE QUOTATION_MARK QUOTATION_MARK QUOTATION_MARK NEWLINE SPACE SPACE if SPACE nDepth SPACE EQUALS_SIGN EQUALS_SIGN SPACE DIGIT_ZERO COLON NEWLINE SPACE SPACE SPACE SPACE var SPACE EQUALS_SIGN SPACE wantedType LEFT_PARENTHESIS SPACE var SPACE RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE NUMBER_SIGN SPACE And SPACE that SPACE its SPACE size SPACE spans SPACE over SPACE last SPACE dim COLON NEWLINE SPACE SPACE SPACE SPACE lPar SPACE EQUALS_SIGN SPACE len LEFT_PARENTHESIS var RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE if SPACE dim COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE lPar SPACE EQUALS_SIGN EQUALS_SIGN SPACE DIGIT_ONE COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE var SPACE EQUALS_SIGN SPACE wantedType LEFT_PARENTHESIS SPACE var SPACE ASTERISK SPACE dim SPACE RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE elif SPACE lPar SPACE EXCLAMATION_MARK EQUALS_SIGN SPACE dim COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE raise SPACE RuntimeError LEFT_PARENTHESIS QUOTATION_MARK Number SPACE of SPACE dimensions SPACE equivalent SPACE to SPACE PERCENT_SIGN s SPACE do SPACE not SPACE match SPACE specified SPACE value SPACE LEFT_PARENTHESIS is SPACE PERCENT_SIGN d COMMA SPACE should SPACE be SPACE PERCENT_SIGN d RIGHT_PARENTHESIS EXCLAMATION_MARK QUOTATION_MARK SPACE PERCENT_SIGN SPACE LEFT_PARENTHESIS name COMMA SPACE lPar COMMA SPACE dim RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE else COLON NEWLINE SPACE SPACE SPACE SPACE from SPACE RingerCore FULL_STOP util SPACE import SPACE traverse NEWLINE SPACE SPACE SPACE SPACE for SPACE obj COMMA SPACE idx COMMA SPACE parent COMMA SPACE depth LOW_LINE dist COMMA SPACE level SPACE in SPACE traverse LEFT_PARENTHESIS var COMMA NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE tree LOW_LINE types SPACE EQUALS_SIGN SPACE tree LOW_LINE types COMMA NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE max LOW_LINE depth SPACE EQUALS_SIGN SPACE nDepth COMMA NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE RIGHT_PARENTHESIS COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE parent LEFT_SQUARE_BRACKET idx RIGHT_SQUARE_BRACKET SPACE EQUALS_SIGN SPACE wantedType LEFT_PARENTHESIS obj RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE lPar SPACE EQUALS_SIGN SPACE len LEFT_PARENTHESIS parent LEFT_SQUARE_BRACKET idx RIGHT_SQUARE_BRACKET RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE NUMBER_SIGN SPACE Make SPACE sure SPACE that SPACE its SPACE size SPACE spans SPACE over SPACE dim COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE dim COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE lPar SPACE EQUALS_SIGN EQUALS_SIGN SPACE DIGIT_ONE COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE parent LEFT_SQUARE_BRACKET idx RIGHT_SQUARE_BRACKET SPACE EQUALS_SIGN SPACE wantedType LEFT_PARENTHESIS SPACE parent LEFT_SQUARE_BRACKET idx RIGHT_SQUARE_BRACKET SPACE ASTERISK SPACE dim SPACE RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE elif SPACE lPar SPACE EXCLAMATION_MARK EQUALS_SIGN SPACE dim COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE raise SPACE RuntimeError LEFT_PARENTHESIS QUOTATION_MARK Number SPACE of SPACE dimensions SPACE equivalent SPACE to SPACE PERCENT_SIGN s SPACE do SPACE not SPACE match SPACE specified SPACE value SPACE LEFT_PARENTHESIS is SPACE PERCENT_SIGN d COMMA SPACE should SPACE be SPACE PERCENT_SIGN d RIGHT_PARENTHESIS EXCLAMATION_MARK QUOTATION_MARK SPACE PERCENT_SIGN SPACE LEFT_PARENTHESIS name COMMA SPACE lPar COMMA SPACE dim RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE return SPACE var', 0, 34, 0, 4, 12, 2, 0, 8, 0, 2, 15, 15, 2, 0, 21, 0, 4, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 5, 19, 5, 0, 0, 4, 0, 4, 0, 9, 0, 0, 0, 0, 0, 19, no
'Fix wineserver call', 1, 1, 2, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE wineserver SPACE EQUALS_SIGN SPACE self FULL_STOP get LOW_LINE executable SPACE PLUS_SIGN SPACE APOSTROPHE server APOSTROPHE NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE wineserver SPACE EQUALS_SIGN SPACE self FULL_STOP get LOW_LINE executable LEFT_PARENTHESIS RIGHT_PARENTHESIS SPACE PLUS_SIGN SPACE APOSTROPHE server APOSTROPHE NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'bug fix update configure V82', 1, 1, 4, ' SPACE SPACE SPACE SPACE if SPACE APOSTROPHE COMMA APOSTROPHE SPACE in SPACE data LOW_LINE principle COLON NEWLINE SPACE SPACE SPACE SPACE if SPACE not SPACE APOSTROPHE COMMA APOSTROPHE SPACE in SPACE data LOW_LINE principle COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'fixes for picture', 1, 1, 38, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE APOSTROPHE picture APOSTROPHE SPACE in SPACE data SPACE and SPACE APOSTROPHE url APOSTROPHE SPACE in SPACE data LEFT_SQUARE_BRACKET APOSTROPHE picture APOSTROPHE RIGHT_SQUARE_BRACKET COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE LEFT_PARENTHESIS APOSTROPHE picture APOSTROPHE SPACE in SPACE data RIGHT_PARENTHESIS SPACE and SPACE LEFT_PARENTHESIS data LEFT_SQUARE_BRACKET APOSTROPHE picture APOSTROPHE RIGHT_SQUARE_BRACKET SPACE is SPACE not SPACE None RIGHT_PARENTHESIS SPACE and SPACE LEFT_PARENTHESIS APOSTROPHE url APOSTROPHE SPACE in SPACE data LEFT_SQUARE_BRACKET APOSTROPHE picture APOSTROPHE RIGHT_SQUARE_BRACKET RIGHT_PARENTHESIS COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 8, yes
'Forward port cli argument', 1, 1, 12, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE serve LEFT_PARENTHESIS app COMMA SPACE executor EQUALS_SIGN executor RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE serve LEFT_PARENTHESIS app COMMA SPACE executor EQUALS_SIGN executor COMMA SPACE port EQUALS_SIGN port RIGHT_PARENTHESIS', 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, yes
'Fixed typos', 6, 6, 36, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE TAB TAB c FULL_STOP openPort LEFT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE TAB TAB self FULL_STOP ci FULL_STOP openPort LEFT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE TAB TAB c FULL_STOP setFilterPos LEFT_PARENTHESIS False RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE TAB TAB self FULL_STOP ci FULL_STOP setFilterPos LEFT_PARENTHESIS False RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE TAB TAB c FULL_STOP closePort LEFT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE TAB TAB self FULL_STOP ci FULL_STOP closePort LEFT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE TAB TAB c FULL_STOP openPort LEFT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE TAB TAB self FULL_STOP ci FULL_STOP openPort LEFT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE TAB TAB c FULL_STOP setFilterPos LEFT_PARENTHESIS False RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE TAB TAB self FULL_STOP ci FULL_STOP setFilterPos LEFT_PARENTHESIS False RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE TAB TAB c FULL_STOP closePort LEFT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE TAB TAB self FULL_STOP ci FULL_STOP closePort LEFT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'Fixed another typo', 4, 1, 176, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE print LEFT_PARENTHESIS QUOTATION_MARK Job SPACE group SPACE set SPACE to SPACE QUOTATION_MARK SPACE PLUS_SIGN SPACE str LEFT_PARENTHESIS jobGroup RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE print LEFT_PARENTHESIS QUOTATION_MARK No SPACE job SPACE group SPACE specified QUOTATION_MARK RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE print LEFT_PARENTHESIS QUOTATION_MARK Job SPACE group SPACE EQUALS_SIGN SPACE QUOTATION_MARK SPACE PLUS_SIGN SPACE str LEFT_PARENTHESIS jobGroup RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE self FULL_STOP getJob LEFT_PARENTHESIS self FULL_STOP jobGroup RIGHT_PARENTHESIS SPACE EQUALS_SIGN EQUALS_SIGN SPACE ResultCode FULL_STOP success COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE self FULL_STOP getJob LEFT_PARENTHESIS jobGroup RIGHT_PARENTHESIS SPACE EQUALS_SIGN EQUALS_SIGN SPACE ResultCode FULL_STOP success COLON NEWLINE', 0, 3, 0, 0, 6, 0, 0, 0, 0, 0, 5, 5, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, yes
'modified   datamanagerpymodified   paramspy', 1, 1, 2, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE x SPACE EQUALS_SIGN SPACE np FULL_STOP hstack LEFT_PARENTHESIS LEFT_SQUARE_BRACKET ll LOW_LINE ifier LOW_LINE train LOW_LINE X LEFT_SQUARE_BRACKET COLON COMMA COLON COMMA COLON DIGIT_ONE RIGHT_SQUARE_BRACKET COMMA SPACE ll LOW_LINE ifier LOW_LINE train LOW_LINE X LEFT_SQUARE_BRACKET COLON COMMA COLON COMMA DIGIT_TWO COLON RIGHT_SQUARE_BRACKET RIGHT_SQUARE_BRACKET SPACE RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE x SPACE EQUALS_SIGN SPACE np FULL_STOP dstack LEFT_PARENTHESIS LEFT_SQUARE_BRACKET ll LOW_LINE ifier LOW_LINE train LOW_LINE X LEFT_SQUARE_BRACKET COLON COMMA COLON COMMA COLON DIGIT_ONE RIGHT_SQUARE_BRACKET COMMA SPACE ll LOW_LINE ifier LOW_LINE train LOW_LINE X LEFT_SQUARE_BRACKET COLON COMMA COLON COMMA DIGIT_TWO COLON RIGHT_SQUARE_BRACKET RIGHT_SQUARE_BRACKET SPACE RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, yes
'BUG FLASK Restful API to server JSON not rendering', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE APOSTROPHE id APOSTROPHE COLON SPACE self FULL_STOP id COMMA NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE APOSTROPHE id APOSTROPHE COLON SPACE self FULL_STOP id NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'modidy', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE APOSTROPHE DIGIT_FIVE APOSTROPHE SPACE in SPACE s LOW_LINE zone SPACE COLON SPACE or SPACE APOSTROPHE DIGIT_SIX APOSTROPHE SPACE in SPACE s LOW_LINE zone NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE APOSTROPHE DIGIT_FIVE APOSTROPHE SPACE in SPACE s LOW_LINE zone SPACE SPACE or SPACE APOSTROPHE DIGIT_SIX APOSTROPHE SPACE in SPACE s LOW_LINE zone SPACE COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'whoops missed one', 1, 1, 1, 'import SPACE enviroment NEWLINE import SPACE environment NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, yes
'Sensor temperatura y humedad listo Inicio alarma sensor de movimiento', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE self FULL_STOP daemon SPACE EQUALS_SIGN SPACE True SEMICOLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE self FULL_STOP daemon SPACE EQUALS_SIGN SPACE True NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'Corrected importCorrected import', 1, 1, 11, 'import SPACE Error NEWLINE import SPACE Response NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, yes
